887	0.40232
888	0.40595
889	0.40617
890	0.40711
891	0.40796
892	0.4103
893	0.41282
894	0.41507
895	0.41565
896	0.41839
897	0.41942
898	0.42798
899	0.42991
900	0.43004
901	0.43239
902	0.43284
903	0.43413
904	0.43445
905	0.4401
906	0.44247
907	0.44268
908	0.44313
909	0.44329
910	0.44406
911	0.44565
912	0.44976
913	0.45039
914	0.45274
915	0.45589
916	0.45732
917	0.46134
918	0.46254
919	0.46749
920	0.46858
921	0.46917
922	0.47103
923	0.47169
924	0.48003
925	0.48094
926	0.48097
927	0.48388
928	0.48471
929	0.491
930	0.49192
931	0.49206
932	0.49281
933	0.49479
934	0.49586
935	0.49695
936	0.50361
937	0.50576
938	0.50753
939	0.5078
940	0.51626
941	0.5187
942	0.52604
943	0.53892
944	0.53917
945	0.54033
946	0.5453
947	0.5482
948	0.55088
949	0.55753
950	0.56013
951	0.56333
952	0.56466
953	0.5656
954	0.56834
955	0.57393
956	0.57626
957	0.58554
958	0.58602
959	0.58896
960	0.59182
961	0.59474
962	0.60657
963	0.60826
964	0.61039
965	0.62914
966	0.63545
967	0.64043
968	0.65818
969	0.65894
970	0.6597
971	0.66286
972	0.71393
973	0.72384
974	0.75405
975	0.76624
976	0.77146
977	0.77402
978	0.78686
979	0.79537
980	0.80514
981	0.80621
982	0.81231
983	0.81448
984	0.81648
985	0.81723
986	0.82628
987	0.82643
988	0.82806
989	0.83112
990	0.85751
991	0.89646
992	0.91065
993	0.93094
994	0.94755
995	0.95898
996	1.01632
997	1.10167
998	1.11263
999	1.29847
